Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}
Order{id=44605, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939895}
Order{id=44603, symbol='AAPL', side='buy', type='limit', price=130.28, timeStamp=1608939893}

Order{id=21260, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608928150}
Order{id=21229, symbol='AMZN', side='buy', type='limit', price=3170.38, timeStamp=1608928134}

Order{id=3875, symbol='AAPL', side='buy', type='limit', price=131.5, timeStamp=1608919371}
Order{id=3856, symbol='AAPL', side='sell', type='limit', price=130.91, timeStamp=1608919360}

Order{id=5558, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920220}
Order{id=5555, symbol='AMZN', side='buy', type='limit', price=3171.28, timeStamp=1608920219}

Order{id=16149, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608925542}
Order{id=16072, symbol='AMZN', side='sell', type='limit', price=3171.06, timeStamp=1608925502}

Order{id=14807, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608924865}
Order{id=14775, symbol='TSLA', side='buy', type='limit', price=658.36, timeStamp=1608924847}

Order{id=5054, symbol='AMZN', side='sell', type='limit', price=3170.72, timeStamp=1608919961}
Order{id=5052, symbol='AMZN', side='buy', type='limit', price=3171.41, timeStamp=1608919960}

Order{id=460, symbol='TSLA', side='sell', type='limit', price=658.25, timeStamp=1608917639}
Order{id=428, symbol='TSLA', side='buy', type='limit', price=658.44, timeStamp=1608917622}

Order{id=7230, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608921067}
Order{id=7228, symbol='AMZN', side='sell', type='limit', price=3171.17, timeStamp=1608921065}

Order{id=37907, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608936537}
Order{id=37833, symbol='TSLA', side='buy', type='limit', price=658.05, timeStamp=1608936499}

Order{id=19970, symbol='AMZN', side='sell', type='limit', price=3170.84, timeStamp=1608927500}
Order{id=19946, symbol='AMZN', side='buy', type='limit', price=3171.41, timeStamp=1608927488}

Order{id=29755, symbol='AMZN', side='buy', type='limit', price=3171.26, timeStamp=1608932450}
Order{id=29754, symbol='AMZN', side='sell', type='limit', price=3170.89, timeStamp=1608932449}

Order{id=5041, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608919954}
Order{id=4947, symbol='AAPL', side='sell', type='limit', price=131.74, timeStamp=1608919915}

Order{id=4733, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608919810}
Order{id=4722, symbol='AMZN', side='buy', type='limit', price=3171.35, timeStamp=1608919805}

Order{id=37342, symbol='AMZN', side='buy', type='limit', price=3171.04, timeStamp=1608936248}
Order{id=37303, symbol='AMZN', side='sell', type='limit', price=3170.28, timeStamp=1608936231}

Order{id=26712, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608930913}
Order{id=26480, symbol='AMZN', side='buy', type='limit', price=3170.49, timeStamp=1608930796}

Order{id=24673, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929882}
Order{id=24665, symbol='AAPL', side='buy', type='limit', price=131.61, timeStamp=1608929877}

Order{id=9709, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608922308}
Order{id=9702, symbol='AAPL', side='buy', type='limit', price=131.31, timeStamp=1608922305}

Order{id=29334, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608932236}
Order{id=28744, symbol='AAPL', side='buy', type='limit', price=130.05, timeStamp=1608931935}

Order{id=29581, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608932361}
Order{id=29578, symbol='AAPL', side='sell', type='limit', price=131.27, timeStamp=1608932360}

Order{id=43549, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939365}
Order{id=43528, symbol='TSLA', side='buy', type='limit', price=658.77, timeStamp=1608939355}

Order{id=225, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917520}
Order{id=189, symbol='AMZN', side='sell', type='limit', price=3170.67, timeStamp=1608917501}

Order{id=24122, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608929604}
Order{id=24115, symbol='AAPL', side='sell', type='limit', price=131.14, timeStamp=1608929600}

Order{id=43742, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939470}
Order{id=43732, symbol='TSLA', side='buy', type='limit', price=658.67, timeStamp=1608939465}

Order{id=34526, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608934860}
Order{id=34514, symbol='AMZN', side='buy', type='limit', price=3171.41, timeStamp=1608934855}

Order{id=36284, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935736}
Order{id=36277, symbol='AMZN', side='buy', type='limit', price=3171.9, timeStamp=1608935731}

Order{id=32001, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608933581}
Order{id=31938, symbol='AAPL', side='sell', type='limit', price=131.05, timeStamp=1608933552}

Order{id=44393, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939788}
Order{id=44336, symbol='TSLA', side='buy', type='limit', price=659.33, timeStamp=1608939761}

Order{id=4755, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608919821}
Order{id=4737, symbol='TSLA', side='sell', type='limit', price=659.28, timeStamp=1608919811}

Order{id=5985, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920427}
Order{id=5963, symbol='TSLA', side='buy', type='limit', price=659.01, timeStamp=1608920417}

Order{id=20487, symbol='TSLA', side='sell', type='limit', price=658.21, timeStamp=1608927764}
Order{id=20413, symbol='TSLA', side='buy', type='limit', price=658.47, timeStamp=1608927723}

Order{id=25326, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608930223}
Order{id=25249, symbol='AAPL', side='sell', type='limit', price=131.84, timeStamp=1608930188}

Order{id=38017, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608936595}
Order{id=38014, symbol='AMZN', side='sell', type='limit', price=3171.46, timeStamp=1608936594}

Order{id=3789, symbol='AAPL', side='sell', type='limit', price=130.18, timeStamp=1608919324}
Order{id=3743, symbol='AAPL', side='buy', type='limit', price=130.87, timeStamp=1608919301}

Order{id=41779, symbol='TSLA', side='buy', type='limit', price=659.82, timeStamp=1608938476}
Order{id=41663, symbol='TSLA', side='sell', type='limit', price=659.79, timeStamp=1608938419}

Order{id=45196, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940194}
Order{id=45120, symbol='TSLA', side='sell', type='limit', price=659.8, timeStamp=1608940151}

Order{id=31927, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608933546}
Order{id=31924, symbol='AAPL', side='buy', type='limit', price=130.52, timeStamp=1608933544}

Order{id=29125, symbol='AAPL', side='buy', type='limit', price=131.85, timeStamp=1608932127}
Order{id=29120, symbol='AAPL', side='sell', type='limit', price=131.05, timeStamp=1608932124}

Order{id=17766, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608926392}
Order{id=17763, symbol='AAPL', side='buy', type='limit', price=130.35, timeStamp=1608926390}

Order{id=35539, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935358}
Order{id=35503, symbol='AMZN', side='buy', type='limit', price=3171.02, timeStamp=1608935336}

Order{id=24502, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608929795}
Order{id=24486, symbol='AMZN', side='buy', type='limit', price=3170.31, timeStamp=1608929787}

Order{id=12018, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608923468}
Order{id=11975, symbol='AAPL', side='sell', type='limit', price=131.93, timeStamp=1608923444}

Order{id=23220, symbol='AMZN', side='sell', type='limit', price=3170.4, timeStamp=1608929153}
Order{id=23212, symbol='AMZN', side='buy', type='limit', price=3170.56, timeStamp=1608929150}

Order{id=4057, symbol='AMZN', side='buy', type='limit', price=3171.51, timeStamp=1608919466}
Order{id=4051, symbol='AMZN', side='sell', type='limit', price=3170.99, timeStamp=1608919464}

Order{id=42009, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608938595}
Order{id=42007, symbol='AAPL', side='buy', type='limit', price=131.83, timeStamp=1608938594}

Order{id=21822, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608928441}
Order{id=21714, symbol='TSLA', side='buy', type='limit', price=658.04, timeStamp=1608928385}

Order{id=42128, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608938657}
Order{id=42090, symbol='AAPL', side='sell', type='limit', price=131.66, timeStamp=1608938637}

Order{id=26200, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930664}
Order{id=26154, symbol='AMZN', side='sell', type='limit', price=3171.91, timeStamp=1608930642}

Order{id=20946, symbol='AMZN', side='buy', type='limit', price=3171.35, timeStamp=1608927994}
Order{id=20930, symbol='AMZN', side='sell', type='limit', price=3170.54, timeStamp=1608927988}

Order{id=17179, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926085}
Order{id=17077, symbol='AAPL', side='sell', type='limit', price=131.38, timeStamp=1608926032}

Order{id=26252, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930690}
Order{id=26233, symbol='AMZN', side='sell', type='limit', price=3171.83, timeStamp=1608930682}

Order{id=3280, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608919072}
Order{id=3253, symbol='AAPL', side='sell', type='limit', price=130.69, timeStamp=1608919059}

Order{id=22498, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608928782}
Order{id=22477, symbol='TSLA', side='buy', type='limit', price=658.11, timeStamp=1608928771}

Order{id=27675, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608931403}
Order{id=27674, symbol='AAPL', side='sell', type='limit', price=130.18, timeStamp=1608931403}

Order{id=31715, symbol='AMZN', side='buy', type='limit', price=3171.86, timeStamp=1608933434}
Order{id=31708, symbol='AMZN', side='sell', type='limit', price=3170.56, timeStamp=1608933430}

Order{id=36671, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935923}
Order{id=36653, symbol='AAPL', side='sell', type='limit', price=130.53, timeStamp=1608935915}

Order{id=2748, symbol='AAPL', side='buy', type='limit', price=130.6, timeStamp=1608918794}
Order{id=2740, symbol='AAPL', side='sell', type='limit', price=130.41, timeStamp=1608918790}

Order{id=8088, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608921484}
Order{id=8033, symbol='TSLA', side='buy', type='limit', price=658.52, timeStamp=1608921457}

Order{id=27507, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608931322}
Order{id=27492, symbol='AAPL', side='sell', type='limit', price=131.9, timeStamp=1608931314}

Order{id=28002, symbol='TSLA', side='sell', type='limit', price=658.63, timeStamp=1608931572}
Order{id=28000, symbol='TSLA', side='buy', type='limit', price=659.13, timeStamp=1608931571}

Order{id=35344, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608935265}
Order{id=35295, symbol='AAPL', side='buy', type='limit', price=130.74, timeStamp=1608935241}

Order{id=43711, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939456}
Order{id=43695, symbol='AMZN', side='buy', type='limit', price=3170.19, timeStamp=1608939446}

Order{id=2370, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608918605}
Order{id=2368, symbol='TSLA', side='sell', type='limit', price=658.45, timeStamp=1608918604}

Order{id=46099, symbol='TSLA', side='sell', type='limit', price=658.46, timeStamp=1608940646}
Order{id=46093, symbol='TSLA', side='buy', type='limit', price=658.69, timeStamp=1608940643}

Order{id=26832, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930974}
Order{id=26827, symbol='AMZN', side='sell', type='limit', price=3171.07, timeStamp=1608930971}

Order{id=36692, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935935}
Order{id=36651, symbol='AAPL', side='sell', type='limit', price=130.66, timeStamp=1608935914}

Order{id=28707, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608931916}
Order{id=28704, symbol='TSLA', side='sell', type='limit', price=659.06, timeStamp=1608931914}

Order{id=16177, symbol='AAPL', side='sell', type='limit', price=130.38, timeStamp=1608925556}
Order{id=16163, symbol='AAPL', side='buy', type='limit', price=130.42, timeStamp=1608925549}

Order{id=33693, symbol='AMZN', side='buy', type='limit', price=3171.83, timeStamp=1608934435}
Order{id=33636, symbol='AMZN', side='sell', type='limit', price=3171.02, timeStamp=1608934408}

Order{id=2707, symbol='AAPL', side='sell', type='limit', price=130.16, timeStamp=1608918775}
Order{id=2673, symbol='AAPL', side='buy', type='limit', price=131.23, timeStamp=1608918760}

Order{id=1062, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917934}
Order{id=1059, symbol='TSLA', side='sell', type='limit', price=659.33, timeStamp=1608917933}

Order{id=38366, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936764}
Order{id=38342, symbol='TSLA', side='sell', type='limit', price=659.97, timeStamp=1608936751}

Order{id=41932, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608938559}
Order{id=41907, symbol='AAPL', side='sell', type='limit', price=131.24, timeStamp=1608938545}

Order{id=43402, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939297}
Order{id=43401, symbol='AMZN', side='buy', type='limit', price=3170.55, timeStamp=1608939296}

Order{id=6491, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920682}
Order{id=6470, symbol='AMZN', side='buy', type='limit', price=3170.25, timeStamp=1608920672}

Order{id=18161, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608926597}
Order{id=18024, symbol='AAPL', side='buy', type='limit', price=130.06, timeStamp=1608926526}

Order{id=21377, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608928208}
Order{id=21324, symbol='TSLA', side='sell', type='limit', price=659.99, timeStamp=1608928181}

Order{id=22938, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608929012}
Order{id=22934, symbol='TSLA', side='sell', type='limit', price=659.01, timeStamp=1608929011}

Order{id=46122, symbol='AAPL', side='buy', type='limit', price=131.61, timeStamp=1608940656}
Order{id=46121, symbol='AAPL', side='sell', type='limit', price=131.28, timeStamp=1608940656}

Order{id=36728, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935954}
Order{id=36680, symbol='AMZN', side='buy', type='limit', price=3170.07, timeStamp=1608935927}

Order{id=21112, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608928076}
Order{id=21073, symbol='AMZN', side='buy', type='limit', price=3171.45, timeStamp=1608928057}

Order{id=13254, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608924085}
Order{id=13244, symbol='TSLA', side='buy', type='limit', price=658.67, timeStamp=1608924079}

Order{id=18333, symbol='AMZN', side='sell', type='limit', price=3170.45, timeStamp=1608926683}
Order{id=18302, symbol='AMZN', side='buy', type='limit', price=3171.27, timeStamp=1608926670}

Order{id=43843, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939521}
Order{id=43798, symbol='AMZN', side='sell', type='limit', price=3171.67, timeStamp=1608939497}

Order{id=497, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917662}
