Order{id=2, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917400}
Order{id=19244, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927140}
Order{id=19248, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927143}
Order{id=19249, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927143}
Order{id=19251, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927144}
Order{id=19252, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927144}
Order{id=19253, symbol='GOOG', side='buy', type='limit', price=1732.49, timeStamp=1608927144}
Order{id=19260, symbol='FB', side='sell', type='limit', price=265.68, timeStamp=1608927147}
Order{id=19261, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927148}
Order{id=19263, symbol='TSLA', side='buy', type='limit', price=null, timeStamp=1608927148}
Order{id=19266, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927149}
Order{id=19268, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927150}
Order{id=19270, symbol='FB', side='sell', type='limit', price=266.92, timeStamp=1608927151}
Order{id=19271, symbol='FB', side='buy', type='limit', price=265.27, timeStamp=1608927151}
Order{id=19273, symbol='FB', side='sell', type='limit', price=266.51, timeStamp=1608927152}
Order{id=19274, symbol='FB', side='sell', type='limit', price=266.93, timeStamp=1608927153}
Order{id=19279, symbol='FB', side='buy', type='limit', price=266.17, timeStamp=1608927155}
Order{id=19281, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927157}
Order{id=19282, symbol='GOOG', side='buy', type='limit', price=1733.41, timeStamp=1608927157}
Order{id=19283, symbol='GOOG', side='sell', type='limit', price=1733.73, timeStamp=1608927157}
Order{id=19292, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927161}
Order{id=19298, symbol='GOOG', side='sell', type='limit', price=1733.87, timeStamp=1608927162}
Order{id=19300, symbol='GOOG', side='buy', type='market', price=1733.45, timeStamp=1608927163}
Order{id=19301, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927163}
Order{id=19302, symbol='FB', side='sell', type='limit', price=265.54, timeStamp=1608927164}
Order{id=19304, symbol='TSLA', side='buy', type='limit', price=null, timeStamp=1608927165}
Order{id=19306, symbol='GOOG', side='buy', type='limit', price=1732.03, timeStamp=1608927167}
Order{id=19309, symbol='GOOG', side='sell', type='limit', price=1732.32, timeStamp=1608927168}
Order{id=19311, symbol='FB', side='sell', type='limit', price=265.4, timeStamp=1608927169}
Order{id=19312, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927169}
Order{id=19313, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927169}
Order{id=19316, symbol='GOOG', side='sell', type='limit', price=1732.31, timeStamp=1608927171}
Order{id=19318, symbol='FB', side='buy', type='limit', price=266.44, timeStamp=1608927173}
Order{id=19320, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927173}
Order{id=19322, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927174}
Order{id=19324, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927175}
Order{id=19325, symbol='FB', side='sell', type='limit', price=266.25, timeStamp=1608927175}
Order{id=19327, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927176}
Order{id=19329, symbol='GOOG', side='sell', type='limit', price=1733.59, timeStamp=1608927177}
Order{id=19330, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927177}
Order{id=19332, symbol='GOOG', side='sell', type='limit', price=1733.04, timeStamp=1608927178}
Order{id=19337, symbol='GOOG', side='buy', type='limit', price=1733.63, timeStamp=1608927181}
Order{id=19342, symbol='GOOG', side='sell', type='limit', price=1733.67, timeStamp=1608927183}
Order{id=19345, symbol='FB', side='buy', type='market', price=265.24, timeStamp=1608927184}
Order{id=19348, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927185}
Order{id=19349, symbol='FB', side='sell', type='limit', price=265.63, timeStamp=1608927186}
Order{id=19352, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927188}
Order{id=19353, symbol='GOOG', side='buy', type='limit', price=1733.5, timeStamp=1608927189}
Order{id=19354, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927189}
Order{id=19356, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927190}
Order{id=19357, symbol='FB', side='buy', type='limit', price=266.6, timeStamp=1608927190}
Order{id=19359, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927191}
Order{id=19361, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927193}
Order{id=19364, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927195}
Order{id=19367, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927197}
Order{id=19368, symbol='TSLA', side='sell', type='limit', price=null, timeStamp=1608927197}
Order{id=19369, symbol='GOOG', side='sell', type='limit', price=1733.63, timeStamp=1608927198}
Order{id=19370, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927199}
Order{id=19371, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927199}
Order{id=19372, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927200}
Order{id=19373, symbol='FB', side='sell', type='limit', price=266.31, timeStamp=1608927200}
Order{id=19374, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927200}
Order{id=19375, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927201}
Order{id=19376, symbol='GOOG', side='buy', type='limit', price=1732.69, timeStamp=1608927201}
Order{id=19378, symbol='AMZN', side='buy', type='market', price=3170.36, timeStamp=1608927202}
Order{id=19379, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927202}
Order{id=19382, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927203}
Order{id=19385, symbol='FB', side='sell', type='limit', price=265.19, timeStamp=1608927205}
Order{id=19386, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927206}
Order{id=19389, symbol='FB', side='buy', type='limit', price=265.89, timeStamp=1608927207}
Order{id=19391, symbol='FB', side='sell', type='limit', price=266.48, timeStamp=1608927208}
Order{id=19392, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927209}
Order{id=19399, symbol='TSLA', side='sell', type='limit', price=null, timeStamp=1608927212}
Order{id=19401, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927212}
Order{id=19403, symbol='FB', side='sell', type='limit', price=265.38, timeStamp=1608927214}
Order{id=19404, symbol='FB', side='sell', type='limit', price=265.7, timeStamp=1608927214}
Order{id=19406, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927215}
Order{id=19407, symbol='FB', side='sell', type='limit', price=265.5, timeStamp=1608927216}
Order{id=19409, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927217}
Order{id=19410, symbol='FB', side='sell', type='limit', price=266.81, timeStamp=1608927217}
Order{id=19413, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927219}
Order{id=19414, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927220}
Order{id=19416, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927221}
Order{id=19418, symbol='FB', side='sell', type='limit', price=266.69, timeStamp=1608927222}
Order{id=19420, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927223}
Order{id=19421, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927223}
Order{id=19424, symbol='TSLA', side='buy', type='limit', price=null, timeStamp=1608927224}
Order{id=19425, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608927225}
Order{id=19426, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927226}
Order{id=19430, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927227}
Order{id=19435, symbol='FB', side='buy', type='limit', price=265.35, timeStamp=1608927229}
Order{id=19436, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927230}
Order{id=19449, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927235}
Order{id=19450, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927236}
Order{id=19451, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927236}
Order{id=19453, symbol='FB', side='buy', type='limit', price=266.22, timeStamp=1608927237}
Order{id=19454, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927237}
Order{id=19456, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927238}
Order{id=19462, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927241}
Order{id=19463, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927241}
Order{id=19465, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927242}
Order{id=19466, symbol='FB', side='sell', type='limit', price=266.35, timeStamp=1608927243}
Order{id=19467, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927243}
Order{id=19468, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927244}
Order{id=19470, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927245}
Order{id=19471, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927246}
Order{id=19472, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927246}
Order{id=19473, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927247}
Order{id=19474, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608927248}
Order{id=19475, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927248}
Order{id=19477, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927250}
Order{id=19479, symbol='GOOG', side='buy', type='limit', price=1733.65, timeStamp=1608927250}
Order{id=19480, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927251}
Order{id=19481, symbol='GOOG', side='buy', type='limit', price=1733.88, timeStamp=1608927252}
Order{id=19482, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608927253}
Order{id=19483, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927253}
Order{id=19486, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927254}
Order{id=19487, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608927254}
Order{id=19490, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927255}
Order{id=19492, symbol='FB', side='buy', type='limit', price=266.09, timeStamp=1608927256}
Order{id=19493, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927256}
Order{id=19495, symbol='FB', side='buy', type='limit', price=265.16, timeStamp=1608927257}
Order{id=19497, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927258}
Order{id=19500, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927260}
Order{id=19501, symbol='FB', side='sell', type='limit', price=265.66, timeStamp=1608927260}
Order{id=19502, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608927260}
Order{id=19503, symbol='GOOG', side='buy', type='limit', price=1733.74, timeStamp=1608927261}
Order{id=19504, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927262}
Order{id=19505, symbol='FB', side='buy', type='limit', price=265.79, timeStamp=1608927262}
Order{id=19506, symbol='FB', side='buy', type='market', price=null, timeStamp=1608927262}
Order{id=19509, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927265}
Order{id=19510, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927265}
Order{id=19512, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927266}
Order{id=19515, symbol='FB', side='sell', type='limit', price=266.44, timeStamp=1608927267}
Order{id=19518, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927268}
Order{id=19519, symbol='FB', side='sell', type='limit', price=265.08, timeStamp=1608927268}
Order{id=19520, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927269}
Order{id=19522, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927270}
Order{id=19523, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927270}
Order{id=19524, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927270}
Order{id=19527, symbol='GOOG', side='buy', type='market', price=1732.69, timeStamp=1608927273}
Order{id=19528, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927274}
Order{id=19529, symbol='FB', side='buy', type='limit', price=266.63, timeStamp=1608927275}
Order{id=19530, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927275}
Order{id=19532, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608927276}
Order{id=19534, symbol='GOOG', side='sell', type='limit', price=1733.24, timeStamp=1608927276}
Order{id=19535, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927277}
Order{id=19536, symbol='GOOG', side='sell', type='limit', price=1732.48, timeStamp=1608927277}
Order{id=19537, symbol='TSLA', side='buy', type='limit', price=null, timeStamp=1608927278}
Order{id=19539, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608927278}
Order{id=19543, symbol='FB', side='buy', type='limit', price=265.95, timeStamp=1608927280}
Order{id=19545, symbol='FB', side='sell', type='limit', price=265.66, timeStamp=1608927281}
Order{id=19547, symbol='GOOG', side='buy', type='limit', price=1733.85, timeStamp=1608927282}
Order{id=19551, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608927284}
Order{id=19552, symbol='GOOG', side='sell', type='limit', price=1732.66, timeStamp=1608927284}
Order{id=19553, symbol='FB', side='sell', type='limit', price=265.93, timeStamp=1608927285}
Order{id=19556, symbol='GOOG', side='sell', type='market', price=1733.38, timeStamp=1608927286}
Order{id=19557, symbol='FB', side='sell', type='limit', price=266.17, timeStamp=1608927286}
Order{id=19559, symbol='GOOG', side='buy', type='limit', price=1733.49, timeStamp=1608927288}
Order{id=19560, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608927289}
Order{id=19563, symbol='FB', side='sell', type='market', price=null, timeStamp=1608927291}
